Time [JD],Time [UTC],Tag,Mass [kg],posx [code],posy [code],posz [code],velx [code],vely [code],velz [code],accx [code],accy [code],accz [code]
2446194.5,1985-05-09,10,721.9,-144633006.14516726,490277539.62377894,91266079.21108876,-1323092.8905409407,415851.780402364,305770.84396410553,1030.471792229507,-3487.772570902528,-647.3187783683348
2446195.5,1985-05-10,10,721.9,-145955583.03856975,490691649.7651428,91571526.54184014,-1322060.142394425,412370.74666061194,305123.96346217,1035.003455957457,-3474.3067612118516,-646.4426735527378
2446196.5,1985-05-11,10,721.9,-147277124.92779723,491102285.5936107,91876327.43044941,-1321022.8919392438,408903.1425530476,304477.95998190204,1039.4765868923337,-3460.9132668266648,-645.5647531357644
2446197.5,1985-05-12,10,721.9,-148597627.3396875,491509460.50273323,92180482.75483277,-1319981.1973489055,405448.89598660875,303832.8352991523,1043.8919017344688,-3447.591642907058,-644.6850962819691
2446198.5,1985-05-13,10,721.9,-149917085.8588951,491913187.8141899,92483993.39464293,-1318935.1160848904,402007.93531200517,303188.59111135907,1048.2501078653443,-3434.341446765056,-643.8037806563732
2446199.5,1985-05-14,10,721.9,-151235496.12718382,492313480.778232,92786860.23119144,-1317884.7049059044,398580.1893215594,302545.2290390347,1052.5519034774466,-3421.162237879225,-642.920882451082
2446200.5,1985-05-15,10,721.9,-152552853.84272867,492710352.5741229,93089084.1473725,-1316830.0198770026,395165.58724703337,301902.75062722515,1056.7979777022292,-3408.0535779083602,-642.0364764114219
2446201.5,1985-05-16,10,721.9,-153869154.7594266,493103816.31057674,93390666.02758825,-1315771.116378589,391764.05875744176,301261.1573469442,1060.9890107362262,-3395.0150307043123,-641.1506358616086
2446202.5,1985-05-17,10,721.9,-155184394.6862163,493493885.0261942,93691606.75767541,-1314708.049115288,388375.5339568531,300620.45059658174,1065.1256739653338,-3382.0461623239808,-640.2634327299622
2446203.5,1985-05-18,10,721.9,-156498569.48640692,493880571.6898968,93991907.22483334,-1313640.872124694,384999.943382179,299980.63170328725,1069.2086300872875,-3369.1465410404876,-639.3749375736671
2446204.5,1985-05-19,10,721.9,-157811675.07701525,494263889.2013584,94291568.31755349,-1312569.6387859995,381637.2180009532,299341.70192432887,1073.2385332323427,-3356.315737353585,-638.4852196030968
2446205.5,1985-05-20,10,721.9,-159123707.4281116,494643850.39143467,94590590.92555024,-1311494.4018285023,378287.2892090999,298703.66244842805,1077.2160290821832,-3343.5533239992837,-637.5943467057025
2446206.5,1985-05-21,10,721.9,-160434662.56217423,495020468.02259064,94888975.9396929,-1310415.213339996,374950.08882869344,298066.514397071,1081.1417549870712,-3330.8588759587483,-636.7023854694819
2446207.5,1985-05-22,10,721.9,-161744536.55345175,495393754.7893254,95186724.25193925,-1309332.1247750435,371625.5491057092,297430.25882579625,1085.0163400812528,-3318.2319704664624,-635.8094012060337
2446208.5,1985-05-23,10,721.9,-163053325.5273342,495763723.31859523,95483836.75527012,-1308245.1869631354,368313.6027077668,296794.8967254601,1088.8404053966217,-3305.672187017689,-634.9154579732028
2446209.5,1985-05-24,10,721.9,-164361025.65973198,496130386.17023367,95780314.3436254,-1307154.4501167368,365014.18272186624,296160.42902347894,1092.6145639746583,-3293.179107375177,-634.0206185973321
2446210.5,1985-05-25,10,721.9,-165667633.17646268,496493755.83737016,96076157.91184115,-1306059.9638392222,361727.2226521173,295526.85658505,1096.339420976646,-3280.7523155751715,-633.1249446951193
2446211.5,1985-05-26,10,721.9,-166973144.352646,496853844.74684584,96371368.35558806,-1304961.7771327007,358452.6564174639,294894.18021435017,1100.0155737921752,-3268.391397932653,-632.2284966950926
2446212.5,1985-05-27,10,721.9,-168277555.5121063,497210665.2596272,96665946.57131095,-1303859.9384057338,355190.41834940296,294262.4006557137,1103.6436121459324,-3256.0959430458,-631.3313338587054
